puzzle_id,fen,key_moves,mate_in,rating,solution
9a090,1rk2r2/p5pp/3p3n/2qNp1QR/4P3/8/P1P2PPP/5RK1 b - - 0 21,c5f2,4,1539,c5f2 f1f2 b8b1 g5c1 b1c1 f2f1 c1f1
Z0ucn,5r2/2p1rp1k/3p2p1/p2Pq3/1pP1PRQP/8/PP6/1K4R1 w - - 2 35,f4f7,4,1815,f4f7 e7f7 g4g6 h7h8 g6h6 f7h7 h6f8
4keNy,3r4/p4pkp/6p1/8/Q6P/2b1BP2/P1r1R1P1/5K2 b - - 0 28,d8d1,4,1770,d8d1 f1f2 c3e1 f2g1 e1g3 e2e1 d1e1
9q8ef,r6k/pRpp1Qpp/2nb4/5p2/5q2/8/2P3PP/1R5K w - - 0 26,b7b8,4,1678,b7b8 a8b8 b1b8 c6b8 f7e8 d6f8 e8f8
CZx0L,rnb2rk1/ppp3b1/4pq2/3p3Q/3P4/3B4/PPP2PPP/RN3RK1 w - - 3 16,d3h7,4,1790,d3h7 g8h8 h7g6 g7h6 h5h6 h8g8 h6h7
Vi7tw,r1bqrnk1/pp4p1/2pb1p1p/3pN3/1P1P1P2/P2BP1RP/2QB2P1/R5K1 w - - 0 19,d3h7,4,1971,d3h7 f8h7 g3g7 g8g7 c2g6 g7h8 e5f7
JNQzU,2kr4/1pp1bp2/p7/3NP3/3N2b1/q3B3/3n2K1/2R5 w - - 0 37,c1c7,4,1979,c1c7 c8b8 d4c6 b7c6 e3a7 b8a8 d5b6
o1sCG,8/7Q/1Rp1qp2/2P3k1/3P4/3B1KP1/6P1/4b3 b - - 0 37,e6g4,4,1401,e6g4 f3e3 g4g3 e3e2 g3f2 e2d1 f2d2
v48WI,1r5k/pq5p/n4p1N/8/3Pr3/2pQ2P1/P1P4P/KR3R2 b - - 5 37,b7b1,4,1927,b7b1 f1b1 b8b1 a1b1 e4e1 d3d1 e1d1
L97oJ,2rqk2r/pb1nb1p1/1p2pnp1/3p4/2pP1B2/2P1PN2/PPQN1PPP/R3K2R w KQk - 0 13,c2g6,4,1646,c2g6 e8f8 f3g5 d8e8 g5e6 f8g8 g6g7
6OsLR,2r2rk1/6p1/p1R4p/1p1N3Q/3b2K1/6p1/7P/5q2 w - - 0 32,d5e7,4,1990,d5e7 g8h7 c6h6 g7h6 h5g6 h7h8 g6h6
4R2WD,r5k1/1p3rp1/p3Q2p/4P3/1PB5/P2nq3/6PP/1R2R2K b - - 4 23,d3f2,4,1530,d3f2 h1g1 f2h3 g1h1 e3g1 e1g1 h3f2
ng421,r3b1k1/1R3p1p/3p2pB/p2Pb3/3pP1PP/3P4/q3rQ2/5RK1 w - - 0 26,b7f7,4,1880,b7f7 e8f7 f2f7 g8h8 f7f8 a8f8 f1f8
NSNpW,3r3r/pQN1kppp/4pn2/6B1/1P6/2p5/q1P2PPP/5nK1 w - - 0 21,c7d5,4,2160,c7d5 e7d6 b7c7 d6d5 c7c5 d5e4 f2f3
Zt6yJ,6R1/k4P2/p1pp4/Kp1N3p/2PR3P/1P6/4rb2/8 b - - 0 41,e2a2,4,2266,e2a2 a5b4 f2e1 d4d2 e1d2 d5c3 a6a5
Pz7sy,1R6/2N2pkp/p1bp2p1/8/3br3/q6P/2P1B1P1/3Q1R1K b - - 4 26,a3h3,4,1990,a3h3 g2h3 e4e2 c7d5 c6d5 f1f3 d5f3
tSrnx,r4r2/pppb1pp1/2n1p3/6k1/7R/2N5/PPP2PP1/2K4R w - - 2 19,c3e4,4,2310,c3e4 g5g6 h4g4 g6f5 g4g5 f5e4 h1h4
fL4XI,5rk1/3Q2p1/r3N3/4P2p/3P4/4n2P/7K/8 b - - 0 39,a6a2,4,1964,a6a2 h2g3 a2g2 g3h4 e3f5 h4h5 g7g6
FS4rg,2r3k1/p4p2/1p5p/6q1/3PB3/1Q2Pp2/P4P2/3R1K2 b - - 3 36,g5g2,4,1108,g5g2 f1e1 g2g1 e1d2 g1f2 d2d3 f2e2
zyFb7,5rk1/3nQRpr/4n3/p2pP3/1p4P1/8/5RKP/4q3 w - - 5 39,f7f8,4,2546,f7f8 e6f8 e7f7 g8h8 f7f8 d7f8 f2f8
iNaP3,4r3/5R1p/2p3pk/1pB2b2/3P1nr1/2P5/PP5P/3B1R1K b - - 2 35,f5e4,4,1228,f5e4 d1f3 e4f3 f1f3 e8e1 f3f1 e1f1
o0VnU,8/1P1R1Qpk/6rp/8/8/r4P2/4q1PP/6RK b - - 0 44,e2g2,4,1433,e2g2 g1g2 a3a1 d7d1 a1d1 g2g1 d1g1
zSPo1,6rk/r4p1p/p3bP1Q/1p6/3R4/3R2P1/PP2qP1P/6K1 w - - 3 27,h6g7,4,2442,h6g7 g8g7 d4d8 g7g8 d8g8 h8g8 d3d8
ewpvx,2b3k1/4R3/p1q4Q/5rB1/3b4/8/PP4PP/7K w - - 16 33,h6h7,4,2612,h6h7 g8f8 e7e8 c6e8 g5h6 d4g7 h7g7
9PhOA,3r4/8/5R2/2kr2pp/5n2/1PK5/P3R3/8 w - - 14 48,b3b4,4,1761,b3b4 c5b5 a2a4 b5a4 e2a2 a4b5 a2a5
ZbXLN,2r3k1/5pp1/p3p2p/3pP1PP/5Q2/1P6/P4RK1/2q5 w - - 0 33,f4f7,4,1746,f4f7 g8h8 f7f8 c8f8 f2f8 h8h7 g5g6
BfMG7,4r1k1/2pQ1ppp/2P2q2/2K5/P3p1P1/B6P/8/R6R b - - 2 30,f6c3,4,2189,f6c3 c5b5 e8b8 b5a6 b8b6 a6a7 c3a5
Piey3,5r1r/2p4p/1p2k3/pP6/P7/8/3R4/3R3K w - - 12 43,d1e1,4,1760,d1e1 e6f7 d2f2 f7g6 e1g1 g6h6 f2h2
m811R,5br1/1qk4p/p2p1Q2/1p6/6r1/4B1PP/PPP2P2/3R1RK1 b - - 0 28,g4g3,4,1291,g4g3 f2g3 g8g3 g1f2 b7g2 f2e1 g3e3
nUfiF,2R2Q2/1p3p1k/1p4b1/5qp1/1P2rn2/P4N1P/1P4PB/6K1 b - - 4 30,e4e1,4,1905,e4e1 f3e1 f4e2 g1h1 f5f1 h2g1 f1g1
LkzmK,5rk1/2R2ppp/8/8/2Qb4/5BP1/1q3P1P/6K1 w - - 1 27,c4f7,4,1383,c4f7 f8f7 c7c8 f7f8 f3d5 g8h8 c8f8
Voap5,8/5rkp/p3Q1p1/3p4/P7/3qB1pP/1R4P1/7K b - - 0 35,f7f1,4,1645,f7f1 e3g1 f1g1 h1g1 d3d1 e6e1 d1e1
GD8qU,4Q3/2p3k1/p5np/4Pr2/2pP2p1/BP2npPq/P4R1P/2R4K b - - 2 30,h3g2,4,1668,h3g2 f2g2 f3g2 h1g1 f5f1 c1f1 g2f1q
BrAde,6r1/6rk/p1pQp2p/P2pNp1b/2pP1R2/2P4P/1P4P1/6K1 b - - 0 37,g7g2,4,1707,g7g2 g1f1 g2g1 f1f2 g8g2 f2e3 g1e1
GzSk4,5r2/p1r2p1k/4p2p/3nq2P/8/P7/1P3RQ1/K5R1 w - - 4 36,f2f7,4,1701,f2f7 c7f7 g2g6 h7h8 g6h6 f7h7 h6f8
1zr0w,2kr1b1r/1pp2ppp/p4n2/PN3q2/8/4pP2/5P1P/1R1Q1RK1 w - - 0 19,b5a7,4,2329,b5a7 c8b8 a7c6 b8a8 d1d8 f5c8 d8c8
cP7b0,5rk1/1p3qp1/p4b1B/7N/4P1Q1/8/PP4PP/4R1K1 b - - 0 27,f6d4,4,1089,f6d4 h6e3 d4e3 g1h1 f7f1 e1f1 f8f1
CosaQ,2qr3k/1p3prp/p4p1Q/4pP2/P3P1PR/1P5R/7P/7K w - - 1 32,h6h7,4,1731,h6h7 g7h7 h4h7 h8g8 h7h8 g8g7 h3h7
PX5Im,5k2/3b2pp/8/3Pp3/P1P1P2q/3B1Pp1/6P1/3QR1K1 b - - 3 29,h4h2,4,1085,h4h2 g1f1 h2h1 f1e2 h1g2 e2e3 g2f2
A5dwg,3r3k/pp5p/3r4/2Q3R1/1P2p3/P3PpPq/5P1P/6RK b - - 0 33,h3g2,4,1915,h3g2 g1g2 d6d1 g2g1 d1g1 h1g1 d8d1
xnuWy,1r5r/k3b1pp/p4p2/4p3/3qP3/1Q5P/3P2P1/RR5K w - - 8 31,a1a6,4,1798,a1a6 a7a6 b3a2 e7a3 a2a3 d4a4 a3a4
lM78C,6k1/2pqR1p1/5p1p/P1Q5/3P1N2/2P2b1P/5P1K/1r6 b - - 2 33,b1h1,4,1707,b1h1 h2g3 h1h3 f4h3 d7g4 g3h2 g4g2
18AWl,5rk1/R5pp/4p3/3p1q2/1Q6/8/P1r2PPP/5RK1 b - - 1 23,f5f2,4,1466,f5f2 f1f2 c2c1 b4e1 c1e1 f2f1 e1f1
paiFx,6k1/R5p1/p6r/P3P1R1/4K3/2r5/4n3/8 w - - 4 37,a7g7,4,2140,a7g7 g8f8 g7g8 f8e7 g5g7 e7e6 g8e8
URls2,8/6p1/2Q2p1p/1R2p2k/4P2P/3r1PK1/6P1/5q2 w - - 1 49,c6e8,4,1633,c6e8 g7g6 b5e5 f6e5 e8e5 g6g5 e5e8
Oksrt,r4rk1/2q3p1/4p1P1/3p4/ppN2nQ1/3P4/PP1N1P2/n4K1R w - - 0 26,h1h8,4,1575,h1h8 g8h8 g4h4 f4h5 h4h5 h8g8 h5h7
0iHmx,r1b2rk1/p2p1ppp/2pQp3/4P1q1/5R2/2N1PR2/PPPKn3/8 w - - 0 20,d6f8,4,1713,d6f8 g8f8 f4f7 f8e8 f7f8 e8e7 f3f7
XZNsF,1k3rr1/pp2R3/2p5/3p3p/3P4/1qP1Q1P1/7P/4R1K1 w - - 0 34,e3e5,4,1694,e3e5 b8a8 e7e8 f8e8 e5e8 g8e8 e1e8
8MJSc,8/5ppk/7p/1R3PPK/3r4/7P/8/8 w - - 3 48,g5g6,4,935,g5g6 f7g6 f5g6 h7h8 b5b8 d4d8 b8d8
yjlfa,3r1b1k/1p3p2/p4P1p/2pN1PpR/r7/8/5KP1/7R w - - 0 33,h5h6,4,1020,h5h6 f8h6 h1h6 h8g8 d5e7 g8f8 h6h8
bl2KB,1k3r2/pp4p1/4p1p1/3pPN1r/N2n4/8/PP3PPP/3R1RK1 b - - 0 20,d4e2,4,1596,d4e2 g1h1 h5h2 h1h2 f8h8 f5h4 h8h4
aep04,8/1br2rN1/p1k1p3/1p2P1Q1/2q5/8/P1B3PP/3R3K w - - 6 39,d1d6,4,2225,d1d6 c6c5 g5e3 c5b4 a2a3 b4a5 e3b6
XqJNm,8/6R1/2pQ3p/3p2bk/1P1Pb3/2P2pP1/7P/6K1 b - - 6 46,g5e3,4,1157,g5e3 g1f1 e4d3 f1e1 f3f2 e1d1 f2f1q
dng7U,8/8/8/5pP1/5P1p/6P1/p1K5/k7 w - - 0 58,g5g6,4,1872,g5g6 h4h3 g6g7 h3h2 g7g8q h2h1q g8g7
QinVU,r3kb1r/pp4pp/1qp1p1n1/3p2N1/3P2n1/2P5/P4Q1P/1NB2RK1 w kq - 0 18,f2f7,4,1457,f2f7 e8d8 g5e6 d8c8 f7e8 b6d8 e8d8
fQaD4,4r3/pp1r2pk/6b1/1PRN2Pp/P2P1p1P/1B1QP3/1K6/4q3 w - - 0 41,d3g6,4,2087,d3g6 h7g6 d5f4 g6h7 g5g6 h7h8 c5h5
IVSYi,5rk1/p1R3p1/4pq1p/Q2p4/3r4/8/PP3PPP/5RK1 b - - 1 24,f6f2,4,1147,f6f2 f1f2 d4d1 a5e1 d1e1 f2f1 e1f1
FZAmz,1r4k1/R3qppp/4p3/3pP3/2b3P1/2P1QPNK/1r5P/4R3 b - - 3 28,e7h4,4,2359,e7h4 h3h4 b2h2 h4g5 h7h6 g5f4 g7g5
hNYlQ,r4k2/ppp3pp/2n5/3pp3/2P1P1Bq/2NPP1p1/PP4P1/R2Q2K1 b - - 0 16,h4h2,4,1352,h4h2 g1f1 h2h1 f1e2 h1g2 e2e1 g2f2
o1Gcs,5k2/3b1p1p/3ppB2/8/8/3PQP2/P1r4q/5KR1 w - - 4 32,g1g8,4,1765,g1g8 f8g8 e3g5 g8f8 g5g7 f8e8 g7g8
JzbOz,r1b1r2k/ppp3bp/3N2p1/3Q1p2/3P4/2P1PN2/Pn2KP2/RB5q w - - 5 23,d6f7,4,1543,d6f7 h8g8 f7h6 g8h8 d5g8 e8g8 h6f7
K3TOY,1kr5/6b1/p1R5/2KN1n2/BP1PR3/2P1P1p1/8/2n2q2 w - - 7 42,c6c8,4,1705,c6c8 b8c8 e4e8 c8b7 a4c6 b7a7 e8a8
V6nhk,5r2/1r3k1p/5p2/5Kp1/5pPP/1P3P2/P7/R6R b - - 0 27,b7b5,4,2783,b7b5 f5e4 f8d8 h4g5 b5b4 e4f5 d8d5
vEYqh,3r2k1/6pp/q7/p2pNpP1/P2QnP1P/1R3K2/8/8 w - - 1 36,d4d5,4,1877,d4d5 d8d5 b3b8 a6c8 b8c8 d5d8 c8d8
K5hvb,8/ppkr4/2b1p1Q1/4P3/5q1P/P1pB4/2P3P1/RK3R2 b - - 0 30,f4f1,4,1629,f4f1 d3f1 d7d1 b1a2 c6d5 f1c4 d5c4
Rjz72,3r1q1k/p5pp/2p5/8/6Qb/2P2N2/PP4PP/R1B4K b - - 2 21,d8d1,4,1851,d8d1 f3g1 d1g1 h1g1 f8f2 g1h1 f2e1
wjXOo,4r2k/1p1b2p1/1bp2PQp/p2p3N/P1n3Pq/2N2P1B/1P4KP/2R5 b - - 2 31,h4f2,4,1904,h4f2 g2h1 e8e1 c1e1 f2e1 h3f1 e1f1
6SI13,1r4k1/3Q1pp1/p3r2p/8/1qB3PP/2p2P2/P1P5/KR5R b - - 6 29,b4b1,4,1746,b4b1 h1b1 b8b1 a1b1 e6e1 d7d1 e1d1
TDfNG,3r3r/1k6/R7/1p1qppp1/3n4/3P2PP/6PK/2Q2R2 w - - 2 33,a6a7,4,1995,a6a7 b7a7 c1c7 a7a6 f1a1 d5a2 a1a2
USenn,8/1bp5/pp3Q2/3k1p2/3P4/1P3q2/P7/6K1 w - - 6 39,f6e5,4,1793,f6e5 d5c6 e5e6 c6b5 e6c4 b5a5 c4a4
Orxmo,2r3k1/2q1p2p/3p1rp1/3R3P/1p1BP1Q1/p7/P1P3P1/1KR5 b - - 3 24,c7c2,4,1908,c7c2 c1c2 f6f1 g4d1 f1d1 c2c1 d1c1
Nhn5F,5b1k/8/p1Q3p1/4P2p/P1pqn3/8/2B3PP/5R1K b - - 2 34,e4f2,4,1937,e4f2 f1f2 d4a1 c2b1 a1b1 f2f1 b1f1
KNQZK,4r2k/p3Nppp/8/4b3/2q5/4BK2/8/5R1R w - - 2 33,h1h7,4,1329,h1h7 h8h7 f1h1 e5h2 h1h2 c4h4 h2h4
jjqjJ,r2qr2k/p4p1B/3bpn1Q/4n1N1/3p4/8/PPP2PPP/R3K2R w KQ - 5 18,h7g6,4,2132,h7g6 h8g8 g6f7 e5f7 h6g6 g8h8 g5f7
V8aj3,8/8/8/1Pp5/p1P5/1P6/5K1p/7k w - - 0 44,b5b6,4,1779,b5b6 a4a3 b6b7 a3a2 b7b8q a2a1q b8b7
XvabR,4r1k1/p1Q2b1p/3p2pB/3Pqp2/7P/6P1/Pr3P2/R3R1K1 b - - 1 21,e5e1,4,1147,e5e1 a1e1 e8e1 g1g2 f7d5 g2h3 e1h1
pJAO8,8/6pk/1P5p/4Qp2/4pP2/6K1/3q2PP/8 b - - 3 40,d2e3,4,2241,d2e3 g3h4 g7g5 f4g5 e3g5 h4h3 g5g4
j2bdb,8/pq3p1k/1p1Bp1pb/4P2p/1NQP4/4P1P1/P6P/6K1 b - - 0 28,h6e3,4,1609,h6e3 g1f1 b7f3 f1e1 f3f2 e1d1 f2d2
WHhkm,6rk/p4p1p/1p2rn2/2p1qNp1/P2pP2Q/3P1R1R/1PP3PP/6K1 w - - 0 25,h4h7,4,1006,h4h7 f6h7 h3h7 h8h7 f3h3 e6h6 h3h6
kN6jp,2r3k1/4qp1p/4pP1Q/2np4/3N4/1p1P4/1P4PP/K2RR3 b - - 0 24,e7a7,4,1995,e7a7 a1b1 a7a2 b1c1 c5e4 d4c2 c8c2
UDpKH,2r3k1/2r2ppp/4p3/pq1p4/4b3/4P2P/5QP1/2R2RK1 w - - 0 32,f2f7,4,1547,f2f7 c7f7 c1c8 b5e8 c8e8 f7f8 f1f8
O0J0A,1r1q3r/5p1k/p2ppPp1/1p4Qp/8/8/PPP5/2K4R w - - 1 26,h1h5,4,1155,h1h5 h7g8 h5h8 g8h8 g5h6 h8g8 h6g7
TCBeb,r5r1/pp3p2/2k5/2pb1Q2/2p5/2N5/PPP2PPP/R4RK1 b - - 5 22,g8g2,4,2074,g8g2 g1h1 g2g1 h1g1 a8g8 f5g4 g8g4
CeHxz,2R5/Q7/3p2kp/1p1Pb3/4b3/6Pq/P2K1Pq1/8 w - - 2 47,c8g8,4,2105,c8g8 e5g7 a7g7 g6h5 g7f7 e4g6 f7g6
pkRaB,2Q5/p3b1pp/4P1k1/3p4/2p3K1/q5PB/7P/8 w - - 1 39,c8e8,4,1765,c8e8 g6f6 e8f7 f6e5 f7f4 e5e6 g4h5
rN3yN,3Q4/3Rn2p/5ppk/4qr2/8/1B2P3/P5PP/2R3K1 b - - 8 42,e5e3,4,1393,e5e3 g1h1 e3c1 d7d1 f5f1 d1f1 c1f1
feGST,2k2rr1/1p6/p1b5/2Q5/P2p4/2N1P3/1P3PPP/R4RK1 b - - 0 21,g8g2,4,2112,g8g2 g1h1 g2g1 h1g1 f8g8 c5g5 g8g5
vB4if,5r2/1r1qbppk/7p/4p2Q/2B1P3/1pnP2R1/1P4PP/5RK1 w - - 0 27,g3g7,4,2214,g3g7 h7g7 f1f7 f8f7 h5f7 g7h8 f7g8
M5mjp,r3r3/1p2Q1pp/p3R3/6B1/8/P4P1k/1Pq4P/6K1 w - - 1 25,e6h6,4,1992,e6h6 g7h6 e7d7 e8e6 d7e6 c2f5 e6f5
rP14U,Q7/pp2kpp1/2p5/2P3q1/3P3n/P3P3/1P3Rb1/1BR3K1 b - - 0 29,h4f3,4,1848,h4f3 f2f3 g2f3 g1f1 g5g2 f1e1 g2e2
t50cM,r1b2rk1/pp1nBp2/4p1B1/6Np/2P4P/P3P3/2QK1Pq1/8 w - - 0 21,g6f7,4,2207,g6f7 f8f7 c2g6 f7g7 g6e8 d7f8 e8f8
ktzg3,rn3rk1/5ppp/1pp5/p3q3/4P3/1QN5/PP4PP/2KR1R2 w - - 0 20,b3f7,4,1759,b3f7 f8f7 d1d8 e5e8 d8e8 f7f8 f1f8
dDOGf,1Q6/p3bkpp/7r/4PP2/3q4/8/PP4PB/R6K b - - 0 31,h6h2,4,1610,h6h2 h1h2 d4h4 h2g1 e7c5 g1f1 h4f2
okt05,2krr3/Qppn1pp1/3b4/1N1P3p/3N2nq/P6P/1P3PP1/R1B2RK1 b - - 2 18,h4f2,4,2350,h4f2 f1f2 e8e1 f2f1 d6h2 g1h1 e1f1
rqzMr,8/p1N3kp/2p3p1/4p3/r5n1/3K4/2P5/5R2 w - - 2 32,c7e6,4,1106,c7e6 g7h6 f1h1 g4h2 h1h2 a4h4 h2h4
JhbcX,3r2k1/p7/2P1p2p/5p2/1P6/P3KP2/3r2PP/R1R5 b - - 0 33,d8d4,4,2197,d8d4 g2g3 e6e5 c1c3 f5f4 g3f4 e5f4
QtokG,r1bqk1nr/pppp1pp1/1bn4p/8/2B1P3/B1P2N2/P4PPP/RN1Q1RK1 w kq - 0 9,c4f7,4,1961,c4f7 e8f7 d1d5 f7e8 d5h5 g7g6 h5g6
FkhcO,5rk1/R2Q1ppp/8/4p3/P7/4P3/2r1q1PP/5RK1 w - - 1 27,d7f7,4,1274,d7f7 f8f7 a7a8 c2c8 a8c8 f7f8 f1f8
4IWoz,6k1/1p1r4/p1nq1ppQ/3np3/3r2P1/1P3PB1/P4NK1/7R w - - 0 35,h6h8,4,1770,h6h8 g8f7 h1h7 f7e6 h8g8 d7f7 g8f7
z908a,2r1q1k1/p1r2p1p/1pn1pBp1/2ppP2P/6P1/1P5R/P2Q1P2/3B2K1 w - - 5 35,d2h6,4,2167,d2h6 e8f8 h6h7 g8h7 h5g6 h7g6 d1c2
oDGgh,2kr1b1r/Qpp2pp1/4q2p/1P2p3/8/8/P2B1PPP/nN1R2K1 w - - 0 17,a7a8,4,2486,a7a8 c8d7 a8d8 d7d8 d2g5 d8e8 d1d8
rf1iW,6rk/4n2p/1pp5/3p4/3P4/P1P4q/4QRp1/6K1 w - - 4 35,e2e5,4,1314,e2e5 g8g7 f2f8 e7g8 f8g8 h8g8 e5e8
bWOdW,5rk1/7p/3R1ppP/4Q3/p3P1K1/6P1/8/7q w - - 0 38,e5e6,4,2022,e5e6 g8h8 e6f6 f8f6 d6d8 f6f8 d8f8
B2t3t,3Q4/4Qpk1/2p1p1p1/2Pq4/7P/4R1K1/r7/8 b - - 0 52,d5g2,4,2173,d5g2 g3f4 a2a4 f4e5 g2h2 e3g3 h2g3
6fQaa,5rk1/p2r1p1p/1p3RpP/2bBB1K1/3nP1P1/8/P7/5R2 w - - 13 32,f6g6,4,1934,f6g6 h7g6 h6h7 g8h7 f1h1 h7g8 h1h8
DIDVK,1r3rk1/p3bp1p/2p1p1p1/3p4/N1p2P2/1P3R1Q/PBnq2PP/1R4K1 w - - 0 21,h3h7,4,1657,h3h7 g8h7 f3h3 e7h4 h3h4 h7g8 h4h8
LcWOH,r2qk2r/pp1nb1p1/4pnp1/3p4/2pP1B1P/2P1PN2/PPQ2PP1/R3K2R w KQkq - 0 15,c2g6,4,1656,c2g6 e8f8 f3g5 d8e8 g5e6 f8g8 g6g7
1ewsm,4rrk1/p2bbppp/5B2/2p5/3p4/3P1B2/PPPNqP1P/1K1R2R1 w - - 0 19,g1g7,4,2038,g1g7 g8h8 g7g8 h8g8 d1g1 d7g4 g1g4
yYJCm,2k1r3/1pp2ppp/p7/1r6/2P2K1b/3PBP1P/PP6/RN3R2 b - - 0 25,g7g5,4,2305,g7g5 f4g4 h7h5 g4h5 e8h8 h5g4 f7f5
eJCQY,5rk1/1pR2ppp/p3r3/6Q1/3Pp3/1q2P2P/6P1/5R1K w - - 0 23,c7f7,4,1904,c7f7 f8f7 g5d8 e6e8 d8e8 f7f8 f1f8
8EkK8,r5k1/p2Q1pp1/bp5p/4R3/3p4/8/PPrq1PPP/4R1K1 w - - 0 22,e5e8,4,1476,e5e8 a8e8 e1e8 g8h7 d7f5 g7g6 f5f7
wixdP,2R5/BQ3pbk/4p1p1/5r1r/1P6/P6P/6K1/8 b - - 0 31,h5g5,4,1520,h5g5 g2h2 g7e5 h2h1 f5f1 a7g1 f1g1
oeeXS,5rk1/P1N4p/1p1p3Q/5q2/r3p3/2PnR3/5PPP/5RK1 b - - 0 34,f5f2,4,1564,f5f2 f1f2 a4a1 e3e1 a1e1 f2f1 e1f1
J4RNo,4r1k1/p3qpp1/1p5R/2p3Q1/3pBP2/PP1P2P1/2P1rP2/2K5 w - - 1 26,h6h8,4,1512,h6h8 g8h8 g5h5 h8g8 h5h7 g8f8 h7h8
AlLAL,3r2rk/2q2p1p/p2p1PpQ/1p2p2P/4P3/8/PPPR4/2K4R w - - 5 26,h5g6,4,2477,h5g6 f7g6 h6h7 c7h7 h1h7 h8h7 d2h2
0PSj5,6k1/5p2/RP1pb2p/3r4/3b2p1/6Pn/4B1PP/1R2N2K b - - 6 35,h3f2,4,2147,h3f2 h1g1 f2e4 g1h1 e4g3 h2g3 d5h5
Q8WrY,4rrk1/pp3p2/6p1/4b1RQ/4p3/2P1q2N/PP4R1/7K w - - 0 35,g5g6,4,1964,g5g6 f7g6 h5g6 g8h8 g6h5 e3h6 h5h6
GtBId,r3rk2/pp2qpp1/2pb1n2/3p2p1/3P4/3QPP2/PPB2KP1/2R4R w - - 0 23,h1h8,4,1912,h1h8 f6g8 h8g8 f8g8 d3h7 g8f8 h7h8
vnyLO,r6r/pp4R1/2bkpq1p/3p1p2/P7/1P1B1Q2/5PPP/6K1 w - - 6 26,f3f4,4,2115,f3f4 e6e5 f4b4 d6e6 d3f5 e6f5 b4g4
AAo8r,5rk1/1Rp2ppp/r7/p3q3/P1P5/8/5QPP/5R1K w - - 1 23,f2f7,4,1373,f2f7 f8f7 b7b8 e5e8 b8e8 f7f8 f1f8
jJqWy,5b1r/2Q2p1p/3p1k1n/4p3/4P1q1/2P2bP1/PP1PB2K/RNB2R2 b - - 0 17,g4h5,4,1387,g4h5 h2g1 h5h1 g1f2 h1g2 f2e1 g2e2
1ru1G,6k1/5p1p/2p2Qp1/1p1p2B1/3PbP2/P6P/1Pq3P1/6K1 w - - 13 38,f6d8,4,1715,f6d8 g8g7 g5f6 g7h6 d8f8 h6h5 g2g4
kKYjc,6rk/R5pp/1p2r3/6R1/5p2/1PQ4P/1P3qP1/7K w - - 0 28,c3g7,4,1431,c3g7 g8g7 a7a8 e6e8 a8e8 g7g8 g5g8
Se7Xr,2R5/p5pk/1p3np1/8/1P6/r4N1P/1b4P1/7K w - - 0 34,f3g5,4,1720,f3g5 h7h6 g5f7 h6h5 c8h8 f6h7 h8h7
pRqi2,2r2k2/1Q4p1/5qp1/1P1B4/1P1p4/3P3R/P3P3/1K6 b - - 0 32,f6f1,4,2029,f6f1 b1b2 f1c1 b2b3 c8c3 b3a4 c1a3
wjhOB,1rb2rk1/q4ppp/4p3/3p3P/3b2P1/1P4Q1/P1BB1P2/1K1R3R b - - 4 23,a7a2,4,1869,a7a2 b1a2 b8a8 d2a5 a8a5 a2b1 a5a1
v5CET,r1bqr3/1p6/p1n1pk1p/3p3Q/3P4/P1NBP1P1/1P4PP/2R3K1 w - - 0 19,c1f1,4,2408,c1f1 f6e7 f1f7 e7d6 c3e4 d5e4 h5c5
TrpYr,4k1nr/p1Qn1ppp/3p4/8/3PPBb1/2N3P1/PrP5/R3KB1q w Qk - 0 14,c7c8,4,1749,c7c8 e8e7 c3d5 e7e6 c8e8 g8e7 e8e7
nok7p,r6k/6p1/5b1p/q1PQ4/2NP1P2/1P1RP3/1K4R1/8 b - - 2 42,a5a1,4,1948,a5a1 b2c2 a8a2 c4b2 a1b2 c2d1 b2a1
Jn23G,1k4r1/pp3R2/2pp4/4p1bR/4b3/4P3/3Q1K2/q7 w - - 7 36,d2d6,4,1686,d2d6 b8a8 f7f8 g8f8 d6f8 g5d8 f8d8
CNKBG,r3r1k1/1b5R/pp1p2PQ/8/P2q2N1/4nnK1/1PP4P/R7 w - - 9 31,h6f8,4,2491,h6f8 g8f8 h7f7 f8g8 g4h6 g8h8 f7h7
SlajR,8/4Nppk/4p2p/3p2PP/4n3/8/1p3r2/2R3K1 w - - 0 38,g5g6,4,1041,g5g6 f7g6 h5g6 h7h8 c1c8 f2f8 c8f8
sfSeJ,r1b2rk1/pp3p1p/1n1Q1Bp1/3n1qN1/2p2P2/7P/B5P1/4R1RK w - - 4 24,d6f8,4,1657,d6f8 g8f8 g5h7 f8g8 e1e8 g8h7 e8h8
jH8MJ,r2q1rk1/1bp3p1/p3p1Qp/1pb1P3/3n1P2/3B4/PPP3PP/R1B2R1K w - - 2 17,g6h7,4,1268,g6h7 g8f7 d3g6 f7e7 h7g7 f8f7 g7f7
VEhiR,7r/pp1kpp2/3p2p1/1PPN4/P3q3/1N4pP/6P1/2R2Q1K b - - 1 32,h8h3,4,1790,h8h3 h1g1 h3h1 g1h1 e4h4 h1g1 h4h2
tMBtP,3N4/2Q5/4pkn1/1p2p3/1P4p1/P1K1n1P1/5P2/1q6 w - - 0 49,c7f7,4,1178,c7f7 f6g5 d8e6 g5h6 f7g7 h6h5 g7h7
